Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
3/23/2020,22.7,30,26.2,81,54.5,0,3,220,2,N 
3/24/2020,24,29,25.8,88,11.8,6.3,8,300,2,N 
3/25/2020,23.6,30.9,27,81,4,0,4,220,2,W 
3/26/2020,23.9,30.6,27,80,0,8.1,3,230,2,NE
3/27/2020,23.1,29.9,26.4,82,0,9.6,3,30,2,C 
3/28/2020,24.2,30.7,26.8,84,0,2.3,3,30,2,NE
3/29/2020,23.5,31.1,27,82,2,5.3,4,150,2,NE
3/30/2020,24.2,31.5,26.4,87,6,7.9,4,190,1,C 
3/31/2020,23.6,31.7,27.1,80,11.2,4.1,5,140,2,NE
4/1/2020,23.5,32,26.7,87,0,8.7,6,350,2,C 
4/2/2020,22.8,31.1,26.4,84,57.6,2,6,310,2,N 
4/3/2020,24.2,29.3,25.8,89,4.2,2.6,4,270,2,N 
4/4/2020,23.4,30.8,26.3,88,3.3,1.2,7,240,2,N 
4/5/2020,23.5,30.8,26.4,85,4.6,4.3,4,230,2,S 
4/6/2020,23,30.8,26.2,86,1.3,7.2,6,350,2,N 
4/7/2020,24,30.8,26.6,81,4.3,4.3,5,260,2,N 
4/8/2020,23,30.7,26.9,82,9.2,5.2,4,30,2,N 
4/9/2020,23.6,31.4,27.3,80,3.6,9,7,240,3,N 
4/10/2020,23.6,30.5,26.8,84,1,10.3,4,230,2,W 
4/11/2020,,30.9,27.1,83,8.4,2,4,20,2,C 
4/12/2020,22.8,31.2,27.5,82,0,10.5,4,180,2,NE
4/13/2020,22.8,31.2,26.9,84,39.2,9.2,3,190,2,N 
4/14/2020,23.6,30.5,25.8,86,0,6.5,15,300,2,C 
4/15/2020,23.6,29.2,25.6,90,13.8,4.4,5,350,1,C 
4/16/2020,23.2,30,25.8,89,32.2,3.2,3,200,1,C 
4/17/2020,22.8,31,27,80,22.5,6.2,3,220,2,NE
4/18/2020,,,,,,,,,,
4/19/2020,,,,,,,,,,
4/20/2020,24.2,29,26.4,86,1.2,1.7,3,20,2,NE
4/21/2020,23.6,30.3,27,81,0.2,1.6,3,180,2,NE
4/22/2020,22.3,31.5,25.8,84,0,9.6,3,210,2,W 
4/23/2020,22.8,30.4,26.2,86,28.1,7.1,3,210,1,C 
4/24/2020,24.3,30.6,27.4,82,9.4,6,4,30,2,C 
4/25/2020,24.2,29.9,26.6,86,0.4,2.6,4,220,2,N 
4/26/2020,23.5,29,26.4,88,16.2,6.7,3,250,2,N 
4/27/2020,23.4,30.1,26.6,90,0,0,3,170,2,NE
4/28/2020,23.8,28.4,26,90,15.8,4.6,7,300,2,C 
4/29/2020,23.5,27.8,25.4,92,63.9,1.9,5,300,1,C 
4/30/2020,23.2,26.4,24.7,93,66.8,1.2,6,220,1,C 
5/1/2020,22.4,29.4,25.3,82,19.7,0,2,230,1,NE
5/2/2020,22.7,30.4,26.7,83,8888,,3,210,2,C 
5/3/2020,22.4,30.5,26.2,88,0,9.8,5,250,2,C 
5/4/2020,23.4,30.2,26.6,86,6,7.4,3,190,1,C 
5/5/2020,23.4,30.2,26.6,84,0.6,5.5,3,160,1,C 
5/6/2020,23.2,30.7,26.6,82,0,3.9,4,210,2,C 
5/7/2020,23.5,31,27.1,82,0,9.7,3,170,2,S 
5/8/2020,23.5,31,26.7,80,0,9.4,5,200,2,S 
5/9/2020,24,30.6,27,83,1,7.8,5,190,3,S 
5/10/2020,24.7,30.6,26.9,89,25.1,7.7,5,170,3,S 
5/11/2020,24,28.6,26.2,90,38.1,2.6,3,160,1,C 
5/12/2020,23.8,30.3,26.9,86,0.4,0.2,3,180,2,NE
5/13/2020,23.6,29.6,26.4,89,1.9,7.5,5,350,1,C 
5/14/2020,23.6,29.6,26.5,88,0.8,4.8,4,210,2,NE
5/15/2020,23.1,29.8,26.3,86,20.4,3.6,3,230,1,C 
5/16/2020,24,29.8,27,84,0,7.4,4,230,1,C 
5/17/2020,24.8,30.7,27.6,86,8888,6.5,4,250,2,NE
5/18/2020,24.6,30.8,27.6,84,1.5,6.2,3,250,2,C 
5/19/2020,24.4,30,27,87,8888,8.3,4,220,1,N 
5/20/2020,24,29,25.9,90,1.2,4.3,3,270,2,NE
5/21/2020,23.5,30,26.7,87,11.8,1.7,4,160,2,C 
5/22/2020,24.1,29,26.3,89,8888,,3,210,1,C 
5/23/2020,23.6,29,25.9,88,54.9,0,4,160,1,C 
5/24/2020,23.7,27.1,25.6,92,0.6,1.4,3,180,0,C 
5/25/2020,23.6,28.9,25.7,90,4.1,0,10,160,1,C 
5/26/2020,23.5,29.5,26.1,88,4.1,1.9,6,170,2,C 
5/27/2020,23.8,29.7,26.4,86,3.2,6.6,2,10,1,C 
5/28/2020,22.7,30.5,26.8,84,0.8,4,3,180,1,C 
5/29/2020,22.7,30.5,26.3,88,22.9,6.6,5,260,1,C 
5/30/2020,23.4,29.2,25.7,90,8888,3.4,3,50,2,NE
5/31/2020,22.4,29.7,25.7,86,56.6,5.3,4,180,2,NE
6/1/2020,23,29.7,25.8,88,10.4,7.7,4,180,2,NE
6/2/2020,24,30,26.1,89,1,5.3,6,160,1,C 
6/3/2020,24,28.1,24.5,93,8.3,2.9,4,340,2,C 
6/4/2020,20.6,29.1,24.9,80,62.2,1,4,150,1,C 
6/5/2020,22.8,29.3,26.1,84,0,6.3,4,140,2,SE
6/6/2020,24.2,28.7,25.8,90,0.6,5.5,4,180,2,C 
6/7/2020,23.1,28.6,25.6,89,105,5,3,40,1,C 
6/8/2020,22.9,28.3,25.1,90,19.6,2.5,3,200,1,C 
6/9/2020,23,27.8,24.3,94,23.4,1.5,3,120,1,C 
6/10/2020,21.7,28.7,25.1,87,147.2,0.7,3,30,0,C 
6/11/2020,22.8,28.1,25.1,91,8,2.9,3,330,1,C 
6/12/2020,21.6,28.7,25.5,90,4.2,3.7,3,170,0,C 
6/13/2020,22.8,28.6,25.4,90,0.6,5.5,4,180,2,NE
6/14/2020,23.3,29.6,26,88,2.6,5.4,4,170,2,NE
6/15/2020,23.2,30,25.3,90,9.2,4.3,4,230,1,C 
6/16/2020,22.8,27.6,25,91,84.7,6.8,3,270,2,NE
6/17/2020,22.6,28.9,25.3,88,8888,1.1,3,40,1,C 
6/18/2020,22.6,29.2,25.8,84,11.2,5.6,15,0,2,C 
6/19/2020,23.8,29.4,25.4,89,0,7.1,4,190,2,S 
6/20/2020,22.6,28.9,24.8,90,10.4,5.5,4,190,2,NE
6/21/2020,22.6,28.9,25.8,88,44.8,5.3,3,110,1,C 
6/22/2020,22.1,28,24.4,92,7.8,3.1,6,150,2,NE
6/23/2020,23.2,27.8,25.1,90,1.4,3.3,3,150,1,NE
6/24/2020,22.6,28.9,25.1,90,7.6,3.8,3,190,1,NE
6/25/2020,23.4,28.5,24.9,90,7.2,5.5,3,160,2,SE
6/26/2020,22.9,28,25.5,87,3.4,1.8,3,190,1,C 
6/27/2020,22.6,28.8,,,0,1.7,4,190,2,NE
6/28/2020,22.7,29.2,25.5,88,7.4,6.5,3,30,1,NE
6/29/2020,22.4,28.5,25.2,88,0,5.4,2,180,1,C 
6/30/2020,22.4,28.3,24.6,90,4,2.4,3,220,2,NE
7/1/2020,22,27.9,24.7,88,8.6,4.7,3,350,1,C 
7/2/2020,23,28.4,25,87,6,4.6,6,160,2,NE
7/3/2020,22.2,28,27.9,86,13.6,2.3,3,170,1,C 
7/4/2020,22.2,28.1,24.8,87,0,5.3,3,140,2,S 
7/5/2020,22.2,28.1,25,87,8888,5.4,5,200,2,S 
7/6/2020,22.6,28.5,25.2,86,1.6,2.7,3,190,1,C 
7/7/2020,23.4,28.8,25.8,84,5.3,1.5,4,160,2,N 
7/8/2020,22.8,28.4,24.7,90,0,2.7,4,190,2,S 
7/9/2020,22.6,27.6,25.1,90,91,3.6,3,170,1,C 
7/10/2020,22.6,28.7,25.3,86,2.4,2.4,3,230,1,NE
7/11/2020,22.7,28.3,25.4,90,0,6.3,3,200,2,NE
7/12/2020,23.2,28.9,25.5,89,1.6,6,5,270,2,NE
7/13/2020,23.4,27.6,25.2,86,4,1.4,4,200,2,SE
7/14/2020,22.9,27.7,25.1,90,0,2,3,100,2,N 
7/15/2020,22.4,28,24.8,90,0,0.3,3,230,2,NE
7/16/2020,23.2,28.1,25.1,91,6.8,2.1,4,190,2,S 
7/17/2020,22.6,28.8,25.1,90,2.6,1,3,120,1,C 
7/18/2020,23.1,28.2,25.3,88,38.8,6.2,5,260,2,C 
7/19/2020,21.5,29,24.9,88,8888,0.5,3,200,2,NE
7/20/2020,22.6,28.4,25,89,1.6,9.7,3,180,1,S 
7/21/2020,23,28.4,25.5,88,6.7,4.9,4,160,2,S 
7/22/2020,22.9,28.4,25,90,2.4,5.6,6,190,2,N 
7/23/2020,22.1,27.6,24.4,91,9.2,4.2,4,150,1,NE
7/24/2020,22.4,28.3,24.9,88,9.4,2.1,5,130,2,C 
7/25/2020,23.6,28.3,24.7,88,0,4.3,7,220,2,E 
7/26/2020,23.2,27.5,25,89,3,1.9,7,150,2,E 
7/27/2020,22.5,26.8,24.5,92,5.6,0.9,8,170,3,NE
7/28/2020,22.5,27.3,23.9,95,43.6,1.1,6,170,2,S 
7/29/2020,23,26.3,24.7,90,25.7,0.7,6,190,2,S 
7/30/2020,23.6,27,25,91,8888,0.1,6,170,3,S 
7/31/2020,23.4,27.4,25,89,3.3,0.3,6,180,3,S 
8/1/2020,23,27.4,24.6,89,0,0.7,6,170,3,S 
8/2/2020,22.5,28,25,82,1.8,0.3,4,190,2,N 
8/3/2020,22.2,28,24.3,86,0,1.6,5,180,2,C 
8/4/2020,22.6,28.5,25.3,88,14.1,3.3,4,190,2,S 
8/5/2020,23.3,27.8,25.2,90,15.4,3.7,4,190,1,C 
8/6/2020,23.2,27,24.5,92,0,3.8,2,170,1,C 
8/7/2020,23,27,25,92,17.1,0,3,120,1,C 
8/8/2020,23.2,28,24.3,95,10.1,0.9,8,150,2,S 
8/9/2020,22.1,28,25.2,86,123.2,2.4,3,110,1,C 
8/10/2020,22.8,28.3,26.3,84,0,3.9,3,170,1,NE
8/11/2020,23.8,28.5,25.5,90,0.2,3.5,6,170,2,S 
8/12/2020,22.3,29,25.4,89,3.2,2.8,4,190,2,S 
8/13/2020,23,27.9,25.1,92,34.4,8.1,4,170,2,S 
8/14/2020,22.4,28.3,24.4,93,81.2,2.1,3,270,2,W 
8/15/2020,22.6,27.6,25,90,8888,2.1,4,10,1,C 
8/16/2020,22.4,28.4,25.5,89,37.1,2,4,160,2,S 
8/17/2020,22.8,28.2,25.2,88,11.2,6.7,4,130,2,SE
8/18/2020,21.5,28.1,25.9,82,0.2,1.5,5,140,2,S 
8/19/2020,22.8,29,25.7,82,3.9,6.1,3,200,1,S 
8/20/2020,23.1,28.3,25.2,88,0.8,5.7,4,260,1,C 
8/21/2020,22.4,28.4,24.4,90,13.8,2.9,3,20,2,N 
8/22/2020,22.6,29.1,25.1,88,49.4,5.2,10,170,3,S 
8/23/2020,23.3,28.9,25.6,86,8,7.2,4,210,2,C 
8/24/2020,22.2,28.4,25.1,83,0,4.1,3,210,1,C 
8/25/2020,23,28.8,25.4,81,0,4.9,7,130,2,S 
8/26/2020,21.4,28.6,24.6,83,8888,5.9,4,190,2,C 
8/27/2020,22,28.7,25.5,83,8888,6.5,3,210,1,C 
8/28/2020,22.3,28.5,25.4,86,1,6.9,5,160,2,NE
8/29/2020,23,26.8,25.1,85,3.4,4.7,5,130,2,N 
8/30/2020,22.5,27.6,24.8,89,1.4,0,3,170,2,SE
8/31/2020,23,28.4,25.4,88,3.8,0.9,4,230,1,NE
9/1/2020,23.2,29.5,25.9,87,0.6,7.5,3,240,2,SW
9/2/2020,23.4,28.8,25.7,88,5.3,6.7,3,180,1,C 
9/3/2020,23.5,28.9,26.1,87,1,3.1,3,30,2,S 
9/4/2020,22.6,28.7,25.3,88,2.8,1.4,3,200,1,S 
9/5/2020,22.8,28.4,25.8,90,14,7.3,2,170,1,C 
9/6/2020,22.8,28.6,25.2,91,5,2,2,330,1,NE
9/7/2020,23.2,29.2,25.5,88,16.4,4.9,3,200,1,C 
9/8/2020,22.5,29.2,25.9,88,4,1.8,4,170,2,NE
9/9/2020,22.4,29.4,25.6,86,8888,5.2,4,200,2,S 
9/10/2020,23.4,28.3,25.6,88,8888,8.2,6,130,2,C 
9/11/2020,22.1,28.9,24.8,90,12.4,0.4,4,170,2,NE
9/12/2020,21.9,28.3,24.6,91,45.6,4.7,4,180,2,NE
9/13/2020,22.7,28.9,25.2,85,2.6,4.2,6,110,2,C 
9/14/2020,22.6,28.9,25,84,1.4,3.8,8,150,2,S 
9/15/2020,,,,,,,,,,
9/16/2020,,,,,,,,,,
9/17/2020,,,,,,,,,,
9/18/2020,,,,,,,,,,
9/19/2020,,,,,,,,,,
9/20/2020,,,,,,,,,,
9/21/2020,,,,,,,,,,
9/22/2020,,,,,,,,,,
9/23/2020,,,,,,,,,,
9/24/2020,,,,,,,,,,
9/25/2020,,,,,,,,,,
9/26/2020,,,,,,,,,,
9/27/2020,,,,,,,,,,
9/28/2020,22.7,29.7,25.1,87,1,0.9,4,10,2,N 
9/29/2020,22.6,29.3,25.8,87,10.1,4.6,3,170,2,S 
9/30/2020,22.3,29.5,25.7,87,20.2,5.2,4,250,2,C 
10/1/2020,23.2,28.5,25.6,88,5,5.8,3,180,2,C 
10/2/2020,23.4,29.8,26.3,87,8888,0.6,5,160,2,N 
10/3/2020,23,28.8,25.4,90,2.4,3.4,4,160,1,C 
10/4/2020,22.3,27.6,24.2,94,34.1,2.8,2,180,1,C 
10/5/2020,22,29.2,25.7,84,15.1,0,4,220,2,S 
10/6/2020,23,29.9,26.5,82,0.9,9.3,3,180,2,S 
10/7/2020,23.9,29,26.1,87,0.9,5.1,5,340,2,N 
10/8/2020,22.8,29.5,26.1,90,34.2,4.7,5,30,2,NE
10/9/2020,23.2,29.9,26.6,84,2.2,4.6,4,120,2,S 
10/10/2020,23.2,30,26.7,82,16.2,7.6,6,200,2,NE
10/11/2020,22.1,30,26.1,82,,10.4,5,180,2,S 
10/12/2020,23.2,30,25.6,91,0,5.7,4,40,2,NE
10/13/2020,23,30,26.9,86,29.2,4.9,4,200,2,S 
10/14/2020,23.2,30,26.5,87,0.7,8.7,3,180,1,NE
10/15/2020,23.5,28.7,25.6,88,5.8,7.1,3,270,2,N 
10/16/2020,23.5,29,26.5,86,8888,1,5,250,2,NE
10/17/2020,23,30,26.2,85,2.4,0.7,3,230,2,S 
10/18/2020,22.6,28.9,25.3,88,45.1,3.1,2,240,1,NE
10/19/2020,22.6,29.4,26.5,88,8888,1,4,170,2,NE
10/20/2020,24,29.4,,,0,5.5,5,360,2,NE
10/21/2020,22,29.9,26.4,88,46,1.1,4,220,2,NE
10/22/2020,24.6,30.3,26.9,86,8888,4.1,4,230,2,NE
10/23/2020,23.6,30.5,27.4,83,3,5.6,3,220,2,S 
10/24/2020,24.2,30.5,27.9,84,0,7.9,3,250,1,C 
10/25/2020,23.1,30.7,26.8,84,2.8,6,4,200,2,NE
10/26/2020,23.5,30.7,25.9,84,0,4.5,5,170,2,N 
10/27/2020,23.6,30.2,26.8,82,0.2,5.3,10,20,2,S 
10/28/2020,23.2,29.8,24.6,91,0.9,8.1,4,190,2,NE
10/29/2020,21.7,30,25.5,84,60.5,1.5,7,10,2,NE
10/30/2020,21.7,30.3,26.7,83,5.6,5.9,4,180,2,S 
10/31/2020,24.2,30.5,27,84,0,11.2,4,180,2,S 
11/1/2020,23.2,30.7,27,83,5.2,7.5,4,360,2,NE
11/2/2020,23.3,30.7,26,88,1.2,9.2,5,240,2,N 
11/3/2020,24,29.4,24.5,91,15.8,1.9,5,340,2,NE
11/4/2020,22.8,30.2,26.5,84,26.9,0.6,3,180,2,S 
11/5/2020,23,31,27.9,81,0,5.6,4,250,2,NE
11/6/2020,23,30.6,27.2,80,0,6,3,200,2,S 
11/7/2020,23.9,30.7,26.9,82,8888,9.2,5,150,2,NE
11/8/2020,,30.8,27.1,81,,8.6,5,160,2,NE
11/9/2020,23,31,26.7,88,0,4.4,4,260,2,N 
11/10/2020,24,30.4,27.5,85,21.9,4.4,3,240,2,SW
11/11/2020,23.8,30.6,26.9,88,,6.3,6,230,2,N 
11/12/2020,24,30,26.9,85,16.4,6,4,230,2,N 
11/13/2020,23.5,30,26.6,84,1.2,2.6,3,30,2,N 
11/14/2020,22.8,29.7,25.6,89,1.6,4.5,7,170,2,C 
11/15/2020,23.5,30.6,27.7,83,5.4,4.3,4,180,2,S 
11/16/2020,24.4,30.5,27,87,0,9.9,7,150,3,N 
11/17/2020,23,27.9,26,82,7.2,3.1,5,120,2,N 
11/18/2020,22.8,30.5,26.1,88,8888,0.6,4,150,2,NE
11/19/2020,23.2,30.7,27.2,81,5.6,6.6,4,30,2,SW
11/20/2020,23.6,30.8,27,84,0,9,3,200,1,C 
11/21/2020,23.9,30.6,27.3,81,3.2,4.5,5,10,2,N 
11/22/2020,23.4,30.3,26.9,84,8888,3.3,4,150,2,NE
11/23/2020,23.3,29.7,26.3,83,3.8,9,3,20,2,NE
11/24/2020,22.7,31.1,26.9,79,0,3.6,4,250,2,N 
11/25/2020,23.8,31.1,26.9,86,3.1,10.1,3,240,2,N 
11/26/2020,24,29.9,26.1,85,24.8,1.7,10,10,2,N 
11/27/2020,23.4,30.9,27.3,82,2.2,0.5,5,280,2,NE
11/28/2020,23.8,28.3,26.5,85,0,5,3,10,2,N 
11/29/2020,22.3,30,25.7,87,22.6,0,7,270,2,N 
11/30/2020,23.2,30.5,26.4,83,0.8,5.3,4,150,2,N 
12/1/2020,24,27.7,24.5,91,3.2,5.7,2,40,1,C 
12/2/2020,22.3,30,,,35.5,0,4,150,2,SE
12/3/2020,22.6,30.7,27.2,77,0,3.9,3,150,2,NE
12/4/2020,23.6,30.8,27.2,85,0,6.5,5,200,2,NE
12/5/2020,23.5,30.9,27.4,84,11,3.3,3,180,2,NE
12/6/2020,22.6,30.7,26.7,84,4.2,8.6,4,200,2,S 
12/7/2020,24,29,26.7,82,0,7.5,4,130,2,S 
12/8/2020,22.8,30.8,26.3,85,0,2.1,3,150,2,N 
12/9/2020,23.4,31.5,27.4,76,,1.5,4,30,2,N 
12/10/2020,23.4,28.4,26.4,80,0,7.8,4,160,2,C 
12/11/2020,23.4,31.1,27.4,78,3.4,0.4,4,210,2,S 
12/12/2020,24.1,31.9,27.6,80,0,6.4,5,180,2,NE
12/13/2020,23.4,31.4,27.9,77,8888,7.3,3,210,2,SW
12/14/2020,23.9,30.6,27,82,7,9.3,4,200,2,S 
12/15/2020,23.3,30,26.1,83,10.4,6.4,3,180,2,N 
12/16/2020,23.1,27.4,25,88,1.7,3,12,330,2,N 
12/17/2020,23.2,28,25,92,21.1,0,12,270,2,C 
12/18/2020,23.3,32.6,27.5,80,11.5,0.6,9,270,2,N 
12/19/2020,24.2,31.5,27.8,82,0,5,4,180,2,N 
12/20/2020,23.1,28.8,25.3,88,2.7,6.8,4,350,2,NE
12/21/2020,23.1,30.7,26.5,84,5.7,0.6,2,230,1,C 
12/22/2020,23.9,33.2,28,74,1.5,2.3,6,340,2,C 
12/23/2020,23.1,32.2,27.7,79,0,8.2,7,330,2,SE
12/24/2020,23.1,30.5,27.5,77,0,8,4,230,2,SW
12/25/2020,23.6,30.2,27.1,82,2.3,3.5,5,140,2,C 
12/26/2020,24,29.9,26.7,84,4.4,8.5,4,230,1,C 
12/27/2020,23.5,29.5,26.5,85,0.3,2.2,3,10,1,C 
12/28/2020,23.3,29.6,26.1,87,5.4,1.9,3,220,1,C 
12/29/2020,23.3,30.7,26.9,84,4.5,5.3,3,40,1,C 
12/30/2020,22.4,31.6,26.9,82,8888,2.2,3,190,1,C 
12/31/2020,22.5,31.3,26.9,82,0,4.9,4,160,1,C 
1/1/2021,23.1,30.7,26.6,85,1.2,2.1,3,170,1,C 
1/2/2021,23,30.3,26.2,84,0.3,4,4,180,2,C 
1/3/2021,23.3,30.7,25.7,88,1,5.2,6,350,2,N 
1/4/2021,22.9,30.7,26.4,86,22.7,2.7,5,20,1,C 
1/5/2021,22.7,30.5,25.7,87,2.6,3.9,3,210,1,N 
1/6/2021,23.1,30.3,26.3,84,0.3,2.2,5,200,2,S 
1/7/2021,,28.4,25.5,87,,5.4,3,120,1,C 
1/8/2021,22.2,30.1,25.5,86,1.2,0.5,3,20,1,C 
1/9/2021,22.6,30.1,25.8,87,1.9,3.2,3,180,1,C 
1/10/2021,22.8,30.4,26,87,4.9,3.3,3,190,2,S 
1/11/2021,23.1,30.9,26.5,80,8888,4,3,150,1,C 
1/12/2021,23.4,29.7,26.7,84,1.2,6.2,3,40,1,C 
1/13/2021,22.9,30.3,26.1,89,8888,1.3,4,10,2,N 
1/14/2021,22.6,30.6,26.6,82,8.2,2.4,2,170,1,C 
1/15/2021,22.6,32.5,27.3,82,,2.5,4,250,2,N 
1/16/2021,24,31.8,26.9,84,5.2,6.5,7,300,2,C 
1/17/2021,22.7,31.8,25.9,84,62.8,4.4,4,300,1,C 
1/18/2021,22.5,29.8,25.2,88,8888,1.4,6,270,2,NE
1/19/2021,22.7,28.5,25.7,84,8.2,0.3,4,30,1,C 
1/20/2021,21.9,30.2,26.3,80,8888,0,3,220,1,NE
1/21/2021,22.4,31.5,26.9,80,0,7.1,4,250,2,NE
1/22/2021,23.6,30.8,25.9,90,0.9,8.8,4,180,1,N 
1/23/2021,23,30.8,26.8,82,1.2,5,5,350,2,N 
1/24/2021,23.4,31.5,26.8,77,4.2,7.7,6,350,3,W 
1/25/2021,23.7,30.8,26.3,85,1,5.6,9,350,3,N 
1/26/2021,23.7,30.8,25.4,87,1.5,5.3,8,350,3,N 
1/27/2021,22,30.3,26.3,85,16.5,1,4,140,2,N 
1/28/2021,23.1,30.3,25.9,88,4.3,2.8,4,30,2,C 
1/29/2021,22.8,27.7,24.7,92,77.9,0,2,220,1,C 
1/30/2021,23,30,26.5,84,9.5,0,5,230,2,N 
1/31/2021,23.6,30.7,27.2,81,0,2.9,4,230,2,C 
2/1/2021,22.2,29.8,25.8,84,22,4.1,3,200,2,S 
2/2/2021,23.1,27.1,24.7,89,3.6,0.9,8,250,2,C 
2/3/2021,22.1,29.6,25.8,86,4.7,0,4,150,2,N 
2/4/2021,23.2,30.8,26.8,83,2.6,0,4,170,2,N 
2/5/2021,22.8,28.8,25.5,88,39.2,0,4,10,2,N 
2/6/2021,23.3,32,27.3,83,5.6,0,5,230,2,SW
2/7/2021,23.3,30.2,26.4,87,4,0,3,180,2,NE
2/8/2021,23.7,31.4,27.4,79,,0,3,220,2,N 
2/9/2021,24.1,31,26.7,83,0,,5,360,2,S 
2/10/2021,23.1,30.9,27.7,79,0.7,6.8,3,50,1,C 
2/11/2021,23.1,34.5,28.1,76,0,2.5,4,220,2,N 
2/12/2021,23.6,31.4,27.2,79,0,7.2,3,190,2,NE
2/13/2021,23.6,33.2,26.7,84,20.8,9.2,4,10,2,C 
2/14/2021,23.6,27.4,25.4,88,11.5,6,4,10,2,N 
2/15/2021,22.9,31.8,24.7,90,2.4,0,7,150,2,C 
2/16/2021,22.3,28.5,25.1,94,31.3,1,4,260,2,N 
2/17/2021,22.7,31.5,26.7,82,6,3.2,4,220,2,SW
2/18/2021,23.4,31.6,26.3,85,10.6,9.5,14,330,4,N 
2/19/2021,23.8,29.1,26,83,13.4,3,7,360,2,N 
2/20/2021,23.6,30.8,26.6,84,9.4,2,7,60,3,SW
2/21/2021,23.5,32.6,27.3,80,6.8,8.3,7,10,2,N 
2/22/2021,23.2,29.5,26,78,2.8,4.3,10,350,2,N 
2/23/2021,22.3,32.6,26.9,76,8888,0,6,340,2,S 
2/24/2021,23.9,,,,,9.4,3,10,2,N 
2/25/2021,22.1,30,26.3,82,4.4,4.1,5,210,3,N 
2/26/2021,23.3,30.7,26.5,86,0.2,7.4,4,220,2,N 
2/27/2021,23.1,32.6,27.8,75,,5,3,210,2,N 
2/28/2021,24.5,31.4,27.6,82,0,6.4,4,180,2,NE
3/1/2021,22.9,30.6,25.9,88,2,6.9,9,10,3,N 
3/2/2021,22.4,28.9,25.4,82,35.2,0.8,3,300,2,N 
3/3/2021,22.3,32,26.7,74,1.6,0,8,340,3,N 
3/4/2021,23,30.8,26.7,83,5.4,10.4,7,210,2,NE
3/5/2021,23.1,30.8,25.2,92,10.4,4.7,4,230,2,N 
3/6/2021,22.6,28,25.1,90,21.9,1.8,4,230,2,N 
3/7/2021,22.6,29.4,25.6,87,34.6,1.6,8,330,3,N 
3/8/2021,,31.2,27,80,8888,4.1,4,180,2,N 
3/9/2021,22.5,30.1,25.8,85,10,6.4,7,230,2,SW
3/10/2021,22.1,30,24.4,90,0,8.8,4,30,2,N 
3/11/2021,22.3,29.9,26.2,84,11,3.2,4,180,2,NE
3/12/2021,22.9,29.4,26,87,0,6.5,4,150,2,N 
3/13/2021,22,29.5,25.5,86,14.5,2.9,4,40,2,S 
3/14/2021,21.3,29.6,25.2,84,0.8,5,4,230,2,S 
3/15/2021,22.7,30.5,25.5,87,1.4,7.2,3,190,2,N 
3/16/2021,22.7,30.5,25.8,86,10.2,3.9,4,180,2,NE
3/17/2021,22.7,30.1,26.3,80,0,4.2,4,160,2,N 
3/18/2021,23.4,29.7,26.2,85,,8.7,4,220,2,N 
3/19/2021,22.6,30.5,26.6,82,36.2,4.4,4,200,2,N 
3/20/2021,23.6,30.8,27.5,82,1.8,10.1,4,200,2,N 
3/21/2021,23,30.8,27,82,,5.8,5,200,2,NE
3/22/2021,22.8,30.7,26.4,83,0,7.4,3,20,2,N 
3/23/2021,23.5,30.7,25.8,86,9.8,8.3,5,240,2,N 
3/24/2021,22.9,30.7,27.6,79,3.2,5.9,4,210,2,NE
3/25/2021,23.6,29.6,26.7,85,1.5,9.5,4,260,2,N 
3/26/2021,23.6,31.5,26.3,87,4.6,3.8,4,190,2,N 
3/27/2021,23.4,30.3,26.4,87,0.7,4.1,5,260,2,N 
3/28/2021,23.3,26.1,24.8,94,13.5,5.5,4,20,1,N 
3/29/2021,23.1,30.3,26.3,81,9.3,0,4,240,2,N 
3/30/2021,23,30.6,26.3,80,0,3.9,3,240,2,N 
3/31/2021,23.5,30.4,26.8,84,6.7,5.4,5,10,2,N 
4/1/2021,23.2,30.4,25.8,86,5.2,7.7,3,180,2,N 
4/2/2021,23.1,30.4,26.8,82,0,5.5,5,190,3,NE
4/3/2021,21.8,29.5,25.3,83,74,7,3,20,2,N 
4/4/2021,22.8,30.7,26.5,84,0,3.3,4,110,2,NE
4/5/2021,23.2,31,27.1,84,0,8,4,360,2,S 
4/6/2021,23.4,30,25.7,88,1,7.6,7,330,2,NE
4/7/2021,22.1,30.9,26.6,82,1.2,3.4,9,70,3,NE
4/8/2021,,30.6,26.1,83,23.3,5.2,3,20,1,NE
4/9/2021,23.1,29.3,25.8,84,8888,3,3,20,2,N 
4/10/2021,23.3,27.8,24.4,93,6.5,2.6,4,30,2,N 
4/11/2021,21.9,30.8,26.1,80,17.3,1.6,8,290,2,N 
4/12/2021,21.9,30.8,26.5,84,20.6,9,4,280,2,NE
4/13/2021,23,29.3,26.5,85,,6.5,6,10,2,N 
4/14/2021,22.9,29.4,26,86,49.1,3.7,10,190,3,NE
4/15/2021,23.1,29.7,26.3,87,19.9,8,4,190,2,N 
4/16/2021,23.8,29.8,26.6,86,4.2,5.3,4,230,2,NE
4/17/2021,23.9,29.7,26.7,82,2.8,7.2,8,90,2,SW
4/18/2021,22.8,29,25.7,86,51.1,6.7,3,270,1,W 
4/19/2021,22.5,29,25.1,92,7.6,3.9,4,10,2,N 
4/20/2021,22.6,29,25.8,86,28.9,3.5,4,240,2,NE
